Date,High,Low,Open,Close,Volume,Adj Close
2021-01-31,34231.2890625,31900.16015625,34231.2890625,32720.08203125,2994657,32720.08203125
2021-02-01,34416.85546875,32059.2890625,32727.248046875,33500.87109375,5785644,33500.87109375
2021-02-02,35969.3359375,33422.51953125,33478.36328125,35610.50390625,5593439,35610.50390625
2021-02-03,37435.453125,33715.52734375,35607.4140625,37350.171875,4892327,37350.171875
2021-02-04,38205.9453125,34411.85546875,37336.8359375,36745.6328125,5497651,36745.6328125
2021-02-05,39706.34765625,36501.1640625,36861.87890625,39642.3203125,9134264,39642.3203125
2021-02-06,41039.6640625,37360.39453125,39628.2890625,39192.54296875,16070425,39192.54296875
2021-02-07,40928.265625,37401.796875,39197.3828125,38912.20703125,9436797,38912.20703125
2021-02-08,46124.83984375,37497.44921875,38915.62109375,45906.546875,17017484,45906.546875
2021-02-09,47576.37109375,44786.71484375,45920.0546875,46378.05859375,31404891,46378.05859375
2021-02-10,47090.73828125,43910.15625,46389.875,44842.94140625,52671005,44842.94140625
2021-02-11,48513.796875,43666.1015625,44823.34375,47801.6015625,25101529,47801.6015625
2021-02-12,48729.12890625,46439.96484375,47799.19140625,47371.27734375,22828543,47371.27734375
2021-02-13,48184.71875,46285.88671875,47374.0390625,47064.06640625,15921232,47064.06640625
2021-02-14,49526.546875,47020.70703125,47078.80078125,48530.1171875,25615002,48530.1171875
2021-02-15,48821.53515625,45815.49609375,48515.54296875,48062.59765625,26641562,48062.59765625
2021-02-16,50188.046875,47361.73046875,48065.4765625,48964.70703125,17754829,48964.70703125
2021-02-17,52720.5625,48092.3984375,48868.83984375,52198.01171875,42074042,52198.01171875
2021-02-18,52590.8671875,50296.2421875,52230.34765625,51450.30078125,48744629,51450.30078125
2021-02-19,56770.8984375,49605.37109375,51480.06640625,55483.171875,148830512,55483.171875
2021-02-20,57900.625,52474.98046875,55506.49609375,55995.0625,103684894,55995.0625
2021-02-21,58352.38671875,54549.65234375,56007.15234375,57455.97265625,73418836,57455.97265625
2021-02-22,58012.6171875,46141.0390625,57445.54296875,54037.0234375,65632589,54037.0234375
2021-02-23,54097.60546875,44974.86328125,54039.8984375,48478.828125,78135954,48478.828125
2021-02-24,51498.703125,47231.5390625,48548.5859375,49692.609375,59436401,49692.609375
2021-02-25,51852.34375,46866.51171875,49703.52734375,46866.51171875,35919583,46866.51171875
2021-02-26,48242.328125,41546.0546875,46784.4765625,46214.84375,37518204,46214.84375
2021-02-27,48202.359375,45137.828125,46249.94921875,45876.27734375,26818190,45876.27734375
2021-02-28,46346.6953125,43163.08203125,45866.1171875,45134.0703125,35261723,45134.0703125
2021-03-01,49434.3515625,44870.57421875,45135.30859375,49408.4375,44257018,49408.4375
2021-03-02,49827.1953125,47108.15625,49419.875,48435.5,29033350,48435.5
2021-03-03,52200.671875,48129.27734375,48445.14453125,50261.2578125,27675862,50261.2578125
2021-03-04,51526.75390625,47546.24609375,50373.6484375,48377.87109375,30985973,48377.87109375
2021-03-05,49219.05078125,46313.9765625,48386.578125,48717.78125,22995280,48717.78125
2021-03-06,49297.6953125,47284.5078125,48735.0703125,49112.72265625,17503618,49112.72265625
2021-03-07,51031.09765625,48934.77734375,49084.3828125,50688.96484375,23241047,50688.96484375
2021-03-08,51808.76171875,49250.4296875,50685.53125,51808.76171875,17489241,51808.76171875
2021-03-09,54677.15234375,48532.67578125,51788.48046875,54395.9140625,43318853,54395.9140625
2021-03-10,56853.64453125,53063.44140625,54395.64453125,55786.42578125,36434303,55786.42578125
2021-03-11,58439.4375,54053.62109375,55782.328125,57788.23046875,40206878,57788.23046875
2021-03-12,58116.5859375,55411.70703125,57753.44921875,57169.12109375,37060168,57169.12109375
2021-03-13,61571.3984375,55925.37890625,57184.6640625,60960.1484375,26659195,60960.1484375
2021-03-14,61352.90234375,59014.39453125,60956.83203125,59544.0703125,21198833,59544.0703125
2021-03-15,60821.1796875,51867.67578125,59551.0625,56068.40234375,50093998,56068.40234375
2021-03-16,56279.02734375,53087.0859375,56100.59765625,56196.80859375,25473120,56196.80859375
2021-03-17,61438.48046875,54696.28125,56259.79296875,61438.48046875,31665964,61438.48046875
2021-03-18,62170.7890625,57697.875,61493.33984375,58035.6015625,26249008,58035.6015625
2021-03-19,59552.7421875,56897.9453125,57987.8125,58477.921875,22310968,58477.921875
2021-03-20,60423.01953125,58350.2578125,58469.0703125,58846.05859375,20685977,58846.05859375
2021-03-21,59414.31640625,56135.01171875,58863.875,57728.3671875,18657788,57728.3671875
2021-03-22,58390.45703125,54226.953125,57756.5546875,54292.828125,26196308,54292.828125
2021-03-23,55925.12890625,53303.15234375,54326.41796875,54499.73828125,29025425,54499.73828125
2021-03-24,57446.1953125,52055.5,54524.99609375,52636.125,27026248,52636.125
2021-03-25,53427.09765625,49954.31640625,52683.50390625,50068.55859375,48209130,50068.55859375
2021-03-26,55438.6015625,50011.08984375,50032.3671875,55438.6015625,27126703,55438.6015625
2021-03-27,56948.45703125,52510.4609375,55456.38671875,55736.03515625,32006475,55736.03515625
2021-03-28,56860.22265625,53608.96484375,55698.55078125,56068.30078125,32533872,56068.30078125
2021-03-29,58961.87109375,54082.43359375,56090.20703125,56687.87109375,25492256,56687.87109375
2021-03-30,60701.12890625,54911.18359375,56688.67578125,59482.171875,53899889,59482.171875
2021-03-31,62931.3515625,55512.04296875,59504.26171875,58015.66796875,48877273,58015.66796875
2021-04-01,60229.30078125,57905.28515625,58030.8203125,58644.765625,49715656,58644.765625
2021-04-02,60133.10546875,58308.51953125,58715.6328125,59448.55078125,61059915,59448.55078125
2021-04-03,59995.67578125,56946.484375,59446.7265625,57358.74609375,45316014,57358.74609375
2021-04-04,58840.828125,56860.1875,57375.609375,58636.77734375,40540417,58636.77734375
2021-04-05,59769.75,56924.31640625,58637.63671875,58906.859375,58952070,58906.859375
2021-04-06,59450.16015625,56870.453125,58969.9296875,57706.62109375,91570222,57706.62109375
2021-04-07,58675.9296875,55316.2734375,57686.73828125,56193.828125,90759665,56193.828125
2021-04-08,58294.46484375,55804.60546875,56084.60546875,58228.66015625,73262047,58228.66015625
2021-04-09,59290.73046875,57452.91015625,58226.84765625,58377.4296875,64618989,58377.4296875
2021-04-10,61655.29296875,58302.5703125,58513.8359375,59844.78125,62312894,59844.78125
2021-04-11,61121.15625,58912.87109375,59870.97265625,60464.3515625,98761837,60464.3515625
2021-04-12,61820.6484375,58169.11328125,60551.26953125,59835.21875,92816173,59835.21875
2021-04-13,63890.5625,59270.49609375,59738.7578125,63068.578125,125065252,63068.578125
2021-04-14,64785.83203125,61034.10546875,63012.58984375,63091.59765625,166864890,63091.59765625
2021-04-15,63807.796875,61769.53515625,63290.05078125,62849.8828125,166087569,62849.8828125
2021-04-16,63378.796875,59643.96875,62826.80078125,61315.16015625,109166885,61315.16015625
2021-04-17,62990.34765625,60130.7421875,61185.0078125,60394.5234375,78208041,60394.5234375
2021-04-18,61181.5,52439.75390625,60441.421875,56091.08984375,77053723,56091.08984375
2021-04-19,57909.65625,53840.42578125,56131.6328125,55658.05859375,81372012,55658.05859375
2021-04-20,64649.8828125,49258.609375,55545.49609375,56419.1953125,58634614,56419.1953125
2021-04-21,57132.1328125,53344.66796875,56528.66015625,53826.4765625,407373925,53826.4765625
2021-04-22,55629.28125,50883.05078125,53832.33984375,51819.69140625,579170589,51819.69140625
2021-04-23,52506.63671875,47423.515625,51761.16015625,50944.11328125,353270938,50944.11328125
2021-04-24,51188.6328125,48460.64453125,50881.15234375,50101.875,277602346,50101.875
2021-04-25,50783.26953125,47282.28515625,50044.3125,48865.9921875,9065471,48865.9921875
2021-04-26,54371.14453125,48853.23046875,48880.875,54043.13671875,263455424,54043.13671875
2021-04-27,56070.11328125,53293.9453125,54063.171875,55288.72265625,266601470,55288.72265625
2021-04-28,57200.6796875,53789.52734375,55288.08203125,54820.41015625,186105978,54820.41015625
2021-04-29,55438.09765625,52371.06640625,54825.59765625,53533.6015625,281737892,53533.6015625
2021-04-30,58026.55078125,53069.17578125,53533.1171875,57766.26171875,311827601,57766.26171875
2021-05-01,58656.484375,56976.45703125,57770.5859375,57845.8515625,316408050,57845.8515625
2021-05-02,57833.94140625,56160.05078125,57833.94140625,56546.24609375,289619282,56546.24609375
2021-05-03,58966.8671875,56521.74609375,56535.48828125,57115.8984375,281421461,57115.8984375
2021-05-04,57248.1484375,53258.15234375,57199.234375,53311.7421875,268720143,53311.7421875
2021-05-05,57972.8828125,52950.2421875,53387.6640625,57264.2265625,280285789,57264.2265625
2021-05-06,58323.7578125,55320.5390625,57256.4140625,56309.73828125,254017897,56309.73828125
2021-05-07,58547.7265625,55220.75,56361.1953125,57091.6484375,237896827,57091.6484375
2021-05-08,59496.31640625,56766.1796875,57076.44921875,58599.4296875,208164157,58599.4296875
2021-05-09,59094.3515625,56490.30859375,58601.78515625,58112.5703125,187819388,58112.5703125
2021-05-10,59589.48828125,52451.546875,58142.046875,55806.3203125,162347360,55806.3203125
2021-05-11,60255.13671875,54537.68359375,55772.58203125,56621.453125,104377890,56621.453125
2021-05-12,60408.56640625,49972.38671875,56642.1484375,49972.38671875,121790009,49972.38671875
2021-05-13,51450.27734375,45402.40234375,49484.984375,49629.30859375,177773274,49629.30859375
2021-05-14,51647.25,48784.51171875,49599.69921875,49999.08203125,67971294,49999.08203125
2021-05-15,50544.05859375,46855.49609375,49999.71875,47007.90625,89980604,47007.90625
2021-05-16,49678.9609375,43933.75390625,46966.01953125,46448.75,129487071,46448.75
2021-05-17,46520.9609375,41852.4765625,46413.95703125,43276.7578125,117628356,43276.7578125
2021-05-18,45855.2734375,42445.5625,43393.18359375,42901.296875,162022305,42901.296875
2021-05-19,43557.73828125,31098.900390625,42799.99609375,37241.73828125,434427216,37241.73828125
2021-05-20,42845.5859375,34755.48828125,36726.22265625,40730.1953125,307690923,40730.1953125
2021-05-21,42146.50390625,33156.078125,40915.34375,37638.625,173703640,37638.625
2021-05-22,38944.1015625,35056.74609375,37673.46875,37418.35546875,155412261,37418.35546875
2021-05-23,38556.92578125,31209.857421875,37419.60546875,34868.328125,235316214,34868.328125
2021-05-24,40062.7890625,34380.3203125,34864.48828125,38653.171875,196729603,38653.171875
2021-05-25,40371.953125,36242.64453125,38657.03515625,38251.15234375,141591419,38251.15234375
2021-05-26,40791.6015625,37721.36328125,38380.234375,39263.9609375,93957709,39263.9609375
2021-05-27,40408.1953125,37084.24609375,39330.42578125,38179.5078125,86173067,38179.5078125
2021-05-28,38907.0546875,34603.73828125,38239.08203125,35637.15234375,123775897,35637.15234375
2021-05-29,37898.2734375,33624.0234375,35688.05078125,34576.2421875,126466670,34576.2421875
2021-05-30,36593.59375,33391.24609375,34605.28125,35753.453125,89969675,35753.453125
2021-05-31,37560.71484375,34178.97265625,35744.28515625,37262.80859375,100852875,37262.80859375
2021-06-01,37914.921875,35818.01171875,37315.05859375,36727.1875,87669419,36727.1875
2021-06-02,38304.98828125,35979.28125,36726.55078125,37660.84765625,69217907,37660.84765625
2021-06-03,39500.75390625,37185.52734375,37644.5859375,39191.97265625,65628723,39191.97265625
2021-06-04,39206.0,35752.6640625,39186.1328125,36827.39453125,82593874,36827.39453125
2021-06-05,37947.859375,34910.1171875,36831.98046875,35540.1484375,71523585,35540.1484375
2021-06-06,36427.0703125,35296.89453125,35548.5,35845.76171875,36751701,35845.76171875
2021-06-07,37704.9296875,33519.62890625,35833.6484375,33531.74609375,53368857,33531.74609375
2021-06-08,34026.5390625,31165.4296875,33502.5390625,33491.86328125,91255986,33491.86328125
2021-06-09,37713.19140625,32470.380859375,33487.55859375,37345.21484375,94766076,37345.21484375
2021-06-10,38315.49609375,35922.59375,37353.34765625,36801.58203125,71070705,36801.58203125
2021-06-11,37554.44921875,36076.2421875,36809.28515625,37167.2421875,57063142,37167.2421875
2021-06-12,37380.578125,34658.37890625,37168.359375,35571.63671875,53208679,35571.63671875
2021-06-13,39281.04296875,34866.23828125,35576.55859375,39025.69140625,55044445,39025.69140625
2021-06-14,40983.5859375,0.14910799264907837,39022.9140625,40038.6015625,49742152,40038.6015625
2021-06-15,41322.46875,39664.6484375,40420.20703125,40340.6875,8273126,40340.6875
2021-06-16,40572.73828125,38173.85546875,40219.9921875,38338.9609375,8933980,38338.9609375
2021-06-17,39557.90625,37508.07421875,38343.13671875,37996.08203125,5824400,37996.08203125
2021-06-18,38234.0078125,35304.29296875,37999.16796875,35825.44921875,7231715,35825.44921875
2021-06-19,36402.8828125,35007.74609375,35819.0625,35594.09765625,5795349,35594.09765625
2021-06-20,36004.8828125,33508.55859375,35608.42578125,35666.44140625,9166188,35666.44140625
2021-06-21,35723.953125,31231.662109375,35659.83984375,31594.06640625,25475736,31594.06640625
2021-06-22,33267.19140625,28884.962890625,31608.6953125,32500.419921875,22691969,32500.419921875
2021-06-23,34853.7890625,0.07685299962759018,32514.376953125,33750.66015625,14331216,33750.66015625
2021-06-24,35210.54296875,32491.658203125,33654.90234375,34613.76171875,2156690,34613.76171875
2021-06-25,35407.24609375,31366.783203125,34604.96484375,31639.16015625,1584385,31639.16015625
2021-06-26,32600.560546875,30291.70703125,31642.162109375,32004.572265625,1221605,32004.572265625
2021-06-27,34633.1796875,32012.7734375,32012.7734375,34613.2109375,1427631,34613.2109375
2021-06-28,35255.49609375,33953.29296875,34618.12109375,34410.0078125,40699188,34410.0078125
2021-06-29,36571.01171875,34289.47265625,34404.515625,35976.55078125,45429943,35976.55078125
2021-06-30,35992.125,34114.4140625,35949.734375,35145.76953125,47293750,35145.76953125
2021-07-01,35148.73828125,32897.01171875,35148.140625,33500.2109375,40772292,33500.2109375
2021-07-02,33875.15625,32748.0859375,33511.16015625,33829.16015625,41240148,33829.16015625
2021-07-03,34884.875,33451.2578125,33824.43359375,34640.35546875,31161595,34640.35546875
2021-07-04,36032.3984375,34409.546875,34639.68359375,35403.21875,35571903,35403.21875
2021-07-05,35407.32421875,33268.71875,35407.32421875,33872.73046875,39656773,33872.73046875
2021-07-06,35068.2109375,33621.1796875,33869.77734375,34169.06640625,43426806,34169.06640625
2021-07-07,35015.25390625,33879.5234375,34164.140625,33891.83203125,42432360,33891.83203125
2021-07-08,33907.9921875,32272.552734375,33907.9921875,32807.9765625,43006241,32807.9765625
2021-07-09,34047.0703125,32320.951171875,32814.17578125,33965.68359375,41921004,33965.68359375
2021-07-10,34252.296875,33159.23046875,33945.359375,33622.9296875,28855337,33622.9296875
2021-07-11,34534.9609375,33366.421875,33629.71484375,34272.78125,27051949,34272.78125
2021-07-12,34499.26953125,32761.6796875,34266.1640625,33173.39453125,31559838,33173.39453125
2021-07-13,33307.60546875,32241.751953125,33160.48046875,32581.16015625,29311818,32581.16015625
2021-07-14,33021.27734375,31637.609375,32590.240234375,32774.1953125,41579231,32774.1953125
2021-07-15,33159.40625,31214.46875,32772.5234375,31655.021484375,49168973,31655.021484375
2021-07-16,32210.384765625,31114.009765625,31672.541015625,31550.09765625,41979961,31550.09765625
2021-07-17,31957.701171875,31228.521484375,31547.642578125,31607.8125,30634843,31607.8125
2021-07-18,32331.01171875,31270.357421875,31606.494140625,31611.87109375,25305064,31611.87109375
2021-07-19,31862.181640625,30560.861328125,31615.5546875,30849.189453125,25647804,30849.189453125
2021-07-20,31007.138671875,29403.84375,30855.361328125,29620.861328125,37186937,29620.861328125
2021-07-21,32603.494140625,29599.9921875,29616.01171875,32244.70703125,54639894,32244.70703125
2021-07-22,32572.046875,31780.658203125,32252.5859375,32409.8671875,47639391,32409.8671875
2021-07-23,33666.83984375,32045.1328125,32400.828125,33666.83984375,30542753,33666.83984375
2021-07-24,34475.62109375,33517.29296875,33665.85546875,34278.8671875,32107647,34278.8671875
2021-07-25,35216.4453125,33910.7578125,34283.59765625,35215.52734375,32616849,35215.52734375
2021-07-26,40432.015625,35212.984375,35220.5546875,37324.48046875,89429595,37324.48046875
2021-07-27,39259.58984375,36463.27734375,37309.58984375,39210.64453125,97481931,39210.64453125
2021-07-28,40756.58984375,38998.59765625,39218.6328125,40051.33984375,72574814,40051.33984375
2021-07-29,40477.484375,39433.078125,40044.54296875,40060.56640625,57283431,40060.56640625
2021-07-30,41981.80859375,38475.5078125,40063.09375,41979.0390625,49987081,41979.0390625
2021-07-31,42326.83203125,41108.203125,41990.359375,41645.859375,53370516,41645.859375
2021-08-01,42507.015625,39588.56640625,41585.91015625,40050.2890625,56920780,40050.2890625
2021-08-02,40433.63671875,38746.15625,40040.40234375,39289.30078125,49718003,39289.30078125
2021-08-03,39673.09765625,37819.76953125,39298.328125,38222.48828125,43172041,38222.48828125
2021-08-04,39969.78515625,37634.28125,38216.46484375,39879.97265625,47373908,39879.97265625
2021-08-05,41382.61328125,37458.1484375,39873.02734375,40940.90625,68109642,40940.90625
2021-08-06,43179.68359375,39969.09765625,40932.15625,42689.359375,74193426,42689.359375
2021-08-07,44634.96484375,42574.83203125,42684.328125,44626.75,66420564,44626.75
2021-08-08,45216.0390625,43374.10546875,44617.64453125,43908.8359375,58686972,43908.8359375
2021-08-09,46480.140625,42945.1015625,43914.59375,46079.8203125,61496545,46079.8203125
2021-08-10,46495.55859375,44691.0703125,46079.80078125,45499.05859375,59027801,45499.05859375
2021-08-11,46929.76171875,45047.3359375,45506.32421875,45676.00390625,58507420,45676.00390625
2021-08-12,46246.8515625,42796.45703125,45590.7578125,44555.27734375,52016848,44555.27734375
2021-08-13,47857.02734375,44351.8828125,44558.43359375,47844.98046875,46234829,47844.98046875
2021-08-14,48012.9375,46139.91796875,47839.51171875,47038.37109375,37245976,47038.37109375
2021-08-15,47367.14453125,45697.25,47048.28515625,47066.43359375,33158412,47066.43359375
2021-08-16,48002.4296875,45694.7109375,47066.296875,45927.56640625,38296350,45927.56640625
2021-08-17,47154.84765625,44515.28125,45916.8515625,44698.25,46195595,44698.25
2021-08-18,46009.53125,44250.03125,44695.21875,44904.50390625,49383068,44904.50390625
2021-08-19,47042.12109375,44075.1640625,44887.36328125,46720.828125,51037021,46720.828125
2021-08-20,49285.3203125,46615.109375,46729.06640625,49199.60546875,43530988,49199.60546875
2021-08-21,49736.51171875,48401.84375,49192.6171875,48924.1875,37210772,48924.1875
2021-08-22,49463.7109375,48207.984375,48913.80859375,49245.6953125,33144306,49245.6953125
2021-08-23,50789.6640625,49104.1484375,49231.66015625,49529.24609375,47051115,49529.24609375
2021-08-24,49952.25390625,47743.17578125,49524.23828125,47805.546875,57347714,47805.546875
2021-08-25,49087.91796875,47105.81640625,47752.77734375,49020.3046875,54085184,49020.3046875
2021-08-26,49332.6328125,46429.1015625,49014.4765625,47043.4609375,54519411,47043.4609375
2021-08-27,48634.16015625,46105.33984375,47032.47265625,48256.296875,44518176,48256.296875
2021-08-28,49266.22265625,48269.0,48269.0,48787.32421875,27800409,48787.32421875
2021-08-29,49623.31640625,48210.1484375,48690.7578125,48970.109375,21473672,48970.109375
2021-08-30,49036.53125,47001.67578125,48966.30078125,47001.67578125,36237983,47001.67578125
2021-08-31,48101.3203125,46694.94921875,47004.34765625,47372.70703125,48217034,47372.70703125
2021-09-01,48979.421875,46612.73828125,47367.953125,48682.78515625,47968305,48682.78515625
2021-09-02,50242.53515625,48634.66015625,48710.09375,49503.3046875,55414184,49503.3046875
2021-09-03,50995.4609375,48416.7734375,49496.80859375,49870.64453125,58211798,49870.64453125
2021-09-04,50518.8359375,49477.03515625,49939.0859375,50083.51171875,52416168,50083.51171875
2021-09-05,51880.63671875,49491.7421875,50090.5546875,51747.7265625,35501150,51747.7265625
2021-09-06,52736.359375,51151.703125,51752.3203125,52712.1171875,33966862,52712.1171875
2021-09-07,52810.7734375,46094.7734375,52720.5,46863.734375,116708691,46863.734375
2021-09-08,47322.3984375,44399.73828125,46875.73828125,45939.90625,137197379,45939.90625
2021-09-09,47408.03515625,44918.6171875,45814.73046875,46416.52734375,59735637,46416.52734375
2021-09-10,47086.24609375,44374.05078125,46403.39453125,44833.33203125,47039476,44833.33203125
2021-09-11,45994.1640625,44770.23828125,44842.5703125,45102.796875,41265840,45102.796875
2021-09-12,46395.1953125,44768.0,45116.0390625,46189.00390625,30934196,46189.00390625
2021-09-13,46302.25390625,43797.8671875,46184.64453125,44913.05859375,43503244,44913.05859375
2021-09-14,47263.5234375,44828.23828125,44911.9765625,47165.625,56297174,47165.625
2021-09-15,48465.2890625,46805.90625,47164.1953125,48203.21875,46344095,48203.21875
2021-09-16,48456.20703125,47100.9921875,48233.7421875,47880.3359375,36334744,47880.3359375
2021-09-17,48208.33984375,46794.78515625,47891.08203125,47262.015625,30297281,47262.015625
2021-09-18,48806.1171875,47016.06640625,47261.40625,48203.19140625,24173396,48203.19140625
2021-09-19,48303.6171875,46793.08203125,48212.19921875,47298.89453125,23352244,47298.89453125
2021-09-20,47350.8671875,42627.546875,47239.2578125,42951.55859375,51638827,42951.55859375
2021-09-21,43563.62890625,40241.78515625,42930.45703125,40584.703125,80514165,40584.703125
2021-09-22,44012.43359375,40595.84375,40595.84375,43588.8359375,66461930,43588.8359375
2021-09-23,44913.1015625,43112.6875,43591.203125,44845.48828125,39064281,44845.48828125
2021-09-24,45053.3359375,41000.44140625,44847.7890625,42801.27734375,51129722,42801.27734375
2021-09-25,43015.515625,41695.36328125,42803.04296875,42605.1875,50180008,42605.1875
2021-09-26,43849.7421875,41009.55859375,42594.94140625,43203.328125,44882518,43203.328125
2021-09-27,46806.5390625,42256.5625,43204.94140625,42265.69140625,45730365,42265.69140625
2021-09-28,42764.390625,40917.7265625,42270.07421875,40939.01171875,34323332,40939.01171875
2021-09-29,42587.2265625,40863.0625,40943.54296875,41560.265625,40757132,41560.265625
2021-09-30,44076.35546875,41413.78125,41560.08984375,43791.12109375,44101931,43791.12109375
2021-10-01,48389.328125,43320.90625,43794.703125,48071.24609375,51188014,48071.24609375
2021-10-02,48322.8984375,47394.23828125,48069.21875,47824.98046875,45448212,47824.98046875
2021-10-03,49101.22265625,47159.015625,47834.83984375,48111.9921875,30927946,48111.9921875
2021-10-04,49433.84765625,47130.16796875,48111.98828125,49129.41796875,36075029,49129.41796875
2021-10-05,51821.58203125,49100.94140625,49133.703125,51642.125,45876031,51642.125
2021-10-06,55548.1328125,50468.41796875,51641.87890625,55402.734375,68771546,55402.734375
2021-10-07,55475.67578125,53462.02734375,55413.21875,53736.04296875,73346623,53736.04296875
2021-10-08,55942.359375,53548.80859375,53737.88671875,54040.4609375,53326755,54040.4609375
2021-10-09,55371.8046875,53800.21484375,54046.234375,55062.9375,38699259,55062.9375
2021-10-10,56230.78515625,54359.9140625,55069.89453125,54837.43359375,38016381,54837.43359375
2021-10-11,57753.0859375,54770.78125,54798.74609375,57405.3359375,54587674,57405.3359375
2021-10-12,57788.9921875,54631.02734375,57392.15234375,55969.6328125,81028591,55969.6328125
2021-10-13,57776.5703125,53881.50390625,56001.3828125,57537.1953125,111531893,57537.1953125
2021-10-14,58537.91015625,56897.08203125,57561.8515625,57291.36328125,92337330,57291.36328125
2021-10-15,62554.7421875,56832.9609375,57291.4375,61644.6015625,90377722,61644.6015625
2021-10-16,62290.40625,60156.40625,61627.375,60808.640625,93511480,60808.640625
2021-10-17,61624.7734375,59305.24609375,60773.46875,61624.7734375,61178500,61624.7734375
2021-10-18,62606.19140625,60099.95703125,61618.453125,61810.44921875,57898163,61810.44921875
2021-10-19,64419.35546875,61394.9453125,61807.49609375,64204.10546875,68536407,64204.10546875
2021-10-20,67197.03125,63537.23828125,64216.22265625,66120.5625,76636656,66120.5625
2021-10-21,66561.2734375,62196.4375,66163.828125,62550.08984375,93039484,62550.08984375
2021-10-22,63729.703125,60298.984375,62512.87109375,60812.3671875,76600535,60812.3671875
2021-10-23,61744.23046875,60138.85546875,60806.671875,61431.98828125,48643186,61431.98828125
2021-10-24,61573.6328125,59635.9375,61429.05078125,61056.1796875,40546736,61056.1796875
2021-10-25,63835.046875,60751.58203125,61054.06640625,63090.10546875,42141896,63090.10546875
2021-10-26,63237.55078125,60071.99609375,63095.30859375,60276.48828125,47125044,60276.48828125
2021-10-27,61490.2109375,58352.51171875,60260.63671875,58496.78515625,66076559,58496.78515625
2021-10-28,61767.12890625,58353.12890625,58461.75,60600.16796875,91941092,60600.16796875
2021-10-29,63321.58203125,60413.29296875,60606.60546875,62416.65625,101031425,62416.65625
2021-10-30,62658.4296875,61114.59375,62421.00390625,61586.52734375,74927300,61586.52734375
2021-10-31,62428.3359375,60040.984375,61594.39453125,61297.734375,50773664,61297.734375
2021-11-01,62408.53125,59759.6171875,61294.1640625,61037.90625,62681504,61037.90625
2021-11-02,64150.859375,60639.41796875,61052.06640625,63113.375,123550033,63113.375
2021-11-03,63534.31640625,61692.41015625,63125.109375,63023.03515625,114981688,63023.03515625
2021-11-04,65675.8046875,59126.6640625,63062.65234375,61306.61328125,80297261,61306.61328125
2021-11-05,65805.5859375,57796.2109375,61312.71875,61301.8671875,98515600,61301.8671875
2021-11-06,65298.10546875,55956.046875,61258.859375,61618.33203125,94040819,61618.33203125
2021-11-07,65561.3828125,59521.02734375,61619.65234375,63020.36328125,81937489,63020.36328125
2021-11-08,67851.984375,62106.6796875,62998.86328125,67502.421875,110255982,67502.421875
2021-11-09,68874.375,66072.34375,67470.4375,66895.6953125,105496462,66895.6953125
2021-11-10,69123.6875,64236.14453125,66849.7734375,64785.17578125,89600509,64785.17578125
2021-11-11,65622.640625,64273.6015625,64829.83203125,64834.890625,84667275,64834.890625
2021-11-12,65632.609375,61878.6796875,64886.43359375,64103.89453125,57765543,64103.89453125
2021-11-13,65280.8125,63109.39453125,64057.55078125,64573.421875,52922386,64573.421875
2021-11-14,65784.0625,63572.90625,64571.9609375,65133.02734375,40441485,65133.02734375
2021-11-15,66233.9375,63642.87890625,65111.0703125,63833.375,49795251,63833.375
2021-11-16,63944.38671875,58838.6484375,63856.90234375,59984.78515625,99319698,59984.78515625
2021-11-17,60719.65234375,59075.0859375,59943.265625,60332.76953125,100437441,60332.76953125
2021-11-18,60792.06640625,56709.19140625,60333.15234375,56709.19140625,92882824,56709.19140625
2021-11-19,58379.640625,56070.95703125,56726.35546875,57953.19140625,82865321,57953.19140625
2021-11-20,59862.50390625,57477.48046875,57947.9453125,59852.86328125,43406628,59852.86328125
2021-11-21,59890.25390625,58570.7734375,59801.66015625,58737.5390625,32787250,58737.5390625
2021-11-22,59017.6875,55684.875,58760.4609375,56418.62109375,39204618,56418.62109375
2021-11-23,57765.53125,55788.73828125,56422.87890625,57610.70703125,49214736,57610.70703125
2021-11-24,57816.15234375,55899.04296875,57606.9375,56284.75390625,26683706,56284.75390625
2021-11-25,59276.859375,57080.5625,57168.67578125,57599.1875,20427970,57599.1875
2021-11-26,59240.1015625,53570.19140625,58913.82421875,53680.265625,62862006,53680.265625
2021-11-27,55277.0546875,53506.87890625,53659.640625,54538.38671875,60304458,54538.38671875
2021-11-28,57277.703125,53583.18359375,54556.328125,57254.359375,37307506,57254.359375
2021-11-29,58969.06640625,56709.1328125,57251.70703125,57935.58203125,40935310,57935.58203125
2021-11-30,58976.06640625,56129.04296875,57938.078125,56811.05859375,44702098,56811.05859375
2021-12-01,58858.61328125,55739.015625,56809.83203125,57295.80859375,86659000,57295.80859375
2021-12-02,57524.84765625,55799.625,57291.07421875,56842.20703125,81615281,56842.20703125
2021-12-03,57389.7578125,52480.375,56815.140625,53788.76953125,52272544,53788.76953125
2021-12-04,53831.6171875,42961.609375,53785.5546875,48490.9453125,137085670,48490.9453125
2021-12-05,49825.62890625,46830.87890625,48503.26171875,49438.7890625,93732905,49438.7890625
2021-12-06,50866.453125,47204.875,49430.13671875,50405.05859375,61304887,50405.05859375
2021-12-07,51965.2109375,50367.96484375,50409.73046875,51151.015625,55522117,51151.015625
2021-12-08,51434.109375,49604.16796875,51136.77734375,50866.89453125,66146845,50866.89453125
